2025-10-23 07:49:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 13:58:10 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:15 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:58:15 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:58:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:15 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:19 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '播放 音乐'
2025-10-23 13:58:19 | ai_assistant | INFO     | main.py:38 | handle_single_interaction() | 🗣️ 用户说: '播放 音乐'
2025-10-23 13:58:19 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 13:58:23 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 13:58:23 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 播放音乐
2025-10-23 13:58:23 | ai_assistant | INFO     | system_controller.py:94 | stop_music() | ⏹️ 音乐已停止
2025-10-23 13:58:23 | ai_assistant | INFO     | system_controller.py:78 | play_music() | 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 13:58:23 | ai_assistant | INFO     | main.py:47 | handle_single_interaction() | ✅ 操作成功: task_plan -> 正在播放音乐。 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 13:58:23 | ai_assistant | INFO     | main.py:54 | handle_single_interaction() | 🤖 回复: 正在播放音乐。 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 13:58:23 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:23 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:23 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:28 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:58:28 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:58:28 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:58:29 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:29 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:29 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:34 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:58:34 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:58:34 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:58:34 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:34 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:34 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:39 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:58:39 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:58:40 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:40 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:40 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:45 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:58:45 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:58:45 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:58:46 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:46 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:46 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:51 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:58:51 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:58:51 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:58:51 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:51 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:51 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:58:56 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:58:56 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:58:56 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:58:57 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:58:57 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:58:57 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:02 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:59:02 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:59:02 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:59:02 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:02 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:02 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:07 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:59:07 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:59:07 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:59:08 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:08 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:08 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:13 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '吧'
2025-10-23 13:59:13 | ai_assistant | INFO     | main.py:38 | handle_single_interaction() | 🗣️ 用户说: '吧'
2025-10-23 13:59:13 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 13:59:15 | ai_assistant | WARNING  | qwen_assistant.py:186 | _validate_plan_structure() | execution_plan 必须是非空数组
2025-10-23 13:59:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 13:59:15 | ai_assistant | WARNING  | main.py:51 | handle_single_interaction() | ❌ 执行失败: 执行计划为空
2025-10-23 13:59:15 | ai_assistant | INFO     | main.py:54 | handle_single_interaction() | 🤖 回复: 抱歉，执行计划为空
2025-10-23 13:59:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:15 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:20 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:59:20 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:59:20 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:59:21 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:21 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:21 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:25 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '分子'
2025-10-23 13:59:25 | ai_assistant | INFO     | main.py:38 | handle_single_interaction() | 🗣️ 用户说: '分子'
2025-10-23 13:59:25 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 13:59:29 | ai_assistant | WARNING  | qwen_assistant.py:186 | _validate_plan_structure() | execution_plan 必须是非空数组
2025-10-23 13:59:29 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 13:59:29 | ai_assistant | WARNING  | main.py:51 | handle_single_interaction() | ❌ 执行失败: 执行计划为空
2025-10-23 13:59:29 | ai_assistant | INFO     | main.py:54 | handle_single_interaction() | 🤖 回复: 抱歉，执行计划为空
2025-10-23 13:59:30 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:30 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:30 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:35 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:59:35 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:59:35 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:35 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:35 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:37 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '那个'
2025-10-23 13:59:37 | ai_assistant | INFO     | main.py:38 | handle_single_interaction() | 🗣️ 用户说: '那个'
2025-10-23 13:59:37 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 13:59:39 | ai_assistant | WARNING  | qwen_assistant.py:186 | _validate_plan_structure() | execution_plan 必须是非空数组
2025-10-23 13:59:39 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 13:59:39 | ai_assistant | WARNING  | main.py:51 | handle_single_interaction() | ❌ 执行失败: 执行计划为空
2025-10-23 13:59:39 | ai_assistant | INFO     | main.py:54 | handle_single_interaction() | 🤖 回复: 抱歉，执行计划为空
2025-10-23 13:59:39 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:39 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:39 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:44 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:59:44 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:59:45 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:45 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:45 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:49 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '播放 音乐'
2025-10-23 13:59:49 | ai_assistant | INFO     | main.py:38 | handle_single_interaction() | 🗣️ 用户说: '播放 音乐'
2025-10-23 13:59:49 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 13:59:53 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 13:59:53 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 播放音乐
2025-10-23 13:59:53 | ai_assistant | INFO     | system_controller.py:94 | stop_music() | ⏹️ 音乐已停止
2025-10-23 13:59:53 | ai_assistant | INFO     | system_controller.py:78 | play_music() | 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 13:59:53 | ai_assistant | INFO     | main.py:47 | handle_single_interaction() | ✅ 操作成功: task_plan -> 正在为你播放音乐。 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 13:59:53 | ai_assistant | INFO     | main.py:54 | handle_single_interaction() | 🤖 回复: 正在为你播放音乐。 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 13:59:53 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:53 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:53 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 13:59:58 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 13:59:58 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 13:59:58 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 13:59:59 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 13:59:59 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 13:59:59 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 14:00:04 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 14:00:04 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 14:00:04 | ai_assistant | INFO     | main.py:35 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 14:00:04 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
